id,wave,vd,vi,cov
epOBMr,2,0,4,15
epOBMr,3,NA,NA,NA
epOJyx,1,0,1,4
epOJyx,2,0,3,3
epOJyx,3,0,2,2
epOozZ,1,0,0,0
epOozZ,2,0,0,0
epOozZ,3,0,0,0
epOqbZ,1,0,0,0
epOqbZ,2,0,1,0
epOqbZ,3,0,1,0
epPG65,1,0,0,0
epPG65,2,0,0,0
epPG65,3,0,0,0
epPq6M,1,0,0,4
epPq6M,2,0,1,5
epPq6M,3,0,0,1
epPY65,1,0,1,6
epPY65,2,0,0,2
epPY65,3,0,3,3
eR54wv,1,0,4,2
eR54wv,2,0,4,3
eR54wv,3,0,3,2
eR5JqR,1,NA,6,20
eR5JqR,2,NA,NA,NA
eR5JqR,3,NA,NA,NA
eR5r3x,1,0,2,0
eR5r3x,2,0,1,0
eR5r3x,3,0,1,0
er63ZZ,1,0,0,0
er63ZZ,2,0,0,0
er63ZZ,3,0,0,0
er6A6R,1,0,4,13
er6A6R,2,0,3,9
er6A6R,3,0,6,10
er6bKM,1,0,4,10
er6bKM,2,NA,NA,NA
er6bKM,3,NA,NA,NA
er6ERP,1,0,0,1
er6ERP,2,0,0,1
er6ERP,3,0,0,0
er6GMW,1,0,1,0
er6GMW,2,0,1,2
er6GMW,3,0,1,2
er6koZ,1,NA,4,20
er6koZ,2,0,2,3
er6koZ,3,0,1,0
er6L3M,1,0,1,4
er6L3M,2,0,4,3
er6L3M,3,0,3,8
er6mLm,1,NA,0,16
er6mLm,2,NA,6,15
er6mLm,3,NA,6,14
er6mnm,1,0,0,7
er6mnm,2,0,1,11
er6mnm,3,0,1,11
er6Ngn,1,0,1,4
er6Ngn,2,0,4,12
er6Ngn,3,0,4,12
er6nN6,1,0,1,0
er6nN6,2,0,1,1
er6nN6,3,0,3,2
er6p8N,1,0,0,3
er6p8N,2,0,0,1
er6p8N,3,0,0,4
er6Pym,1,0,0,1
er6Pym,2,0,0,7
er6Pym,3,0,1,1
er6RwM,1,0,2,13
er6RwM,2,0,5,10
er6RwM,3,0,3,4
er6rx3,1,0,2,0
er6rx3,2,0,3,0
er6rx3,3,0,3,1
er6v1W,1,0,0,19
er6v1W,2,2,1,21
er6v1W,3,2,4,20
er6ZzW,1,0,0,4
er6ZzW,2,0,0,1
er6ZzW,3,0,1,5
er8gBZ,1,0,6,15
er8gBZ,2,0,6,1
er8gBZ,3,0,1,0
er8gKW,1,0,1,2
er8gKW,2,0,0,1
er8gKW,3,0,1,1
er8K6P,1,0,1,0
er8K6P,2,0,2,0
er8K6P,3,0,2,1
er8n0Z,1,0,4,1
er8n0Z,2,0,3,1
er8n0Z,3,0,4,4
er8wWM,1,0,2,7
er8wWM,2,0,4,10
er8wWM,3,0,4,8
erA0LL,1,0,1,6
erA0LL,2,0,0,3
erA0LL,3,0,2,7
erA0oP,1,0,1,0
erA0oP,2,0,2,1
erA0oP,3,0,0,0
erA0RR,1,0,0,0
erA0RR,2,0,0,0
erA0RR,3,0,0,0
erA3YM,1,4,6,24
erA3YM,2,4,0,24
erA3YM,3,4,6,24
erA40W,1,0,0,0
erA40W,2,0,1,0
erA40W,3,0,0,0
erA4LP,1,0,0,2
erA4LP,2,0,0,0
erA4LP,3,0,0,1
erA4ON,1,0,2,6
erA4ON,2,0,0,6
erA4ON,3,0,3,9
erA4oR,1,0,1,3
erA4oR,2,0,0,1
erA4oR,3,NA,NA,NA
erA4PN,1,0,0,2
erA4PN,2,0,1,1
erA4PN,3,0,0,3
erA4Qn,1,0,0,0
erA4Qn,2,0,0,0
erA4Qn,3,0,0,0
erA4RW,1,0,0,0
erA4RW,2,0,0,0
erA4RW,3,0,0,0
erA4wM,1,0,0,0
erA4wM,2,0,3,0
erA4wM,3,0,0,0
erA4xM,1,0,0,3
erA4xM,2,0,1,2
erA4xM,3,0,0,7
erA4YP,1,0,0,4
erA4YP,2,0,0,4
erA4YP,3,0,0,3
erA9Om,1,0,0,8
erA9Om,2,0,1,5
erA9Om,3,0,0,5
erABGm,1,0,1,4
erABGm,2,1,5,3
erABGm,3,0,3,3
erABwZ,1,2,3,12
erABwZ,2,2,4,12
erABwZ,3,2,2,10
eRabY9,1,0,0,0
eRabY9,2,NA,NA,NA
eRabY9,3,NA,NA,NA
erAd3W,1,0,0,4
erAd3W,2,0,0,4
erAd3W,3,0,2,2
eRaEbx,1,0,1,4
eRaEbx,2,0,1,2
eRaEbx,3,0,1,0
erAEE6,1,0,4,8
erAEE6,2,0,0,5
erAEE6,3,0,4,6
eRagQx,1,0,2,0
eRagQx,2,0,1,0
eRagQx,3,0,1,0
eRagV1,1,0,4,1
eRagV1,2,2,4,9
eRagV1,3,0,3,1
eRajgR,1,0,6,9
eRajgR,2,NA,NA,NA
eRajgR,3,NA,NA,NA
eRajV0,1,0,6,17
eRajV0,2,0,5,15
eRajV0,3,1,4,14
erAm66,1,0,0,3
erAm66,2,NA,2,13
erAm66,3,NA,NA,NA
eRaMdQ,1,0,3,8
eRaMdQ,2,NA,NA,NA
eRaMdQ,3,NA,NA,NA
erAMpR,1,0,3,4
erAMpR,2,0,2,0
erAMpR,3,0,2,2
erAMrZ,1,3,4,22
erAMrZ,2,NA,NA,NA
erAMrZ,3,NA,NA,NA
eRamZz,1,0,3,13
eRamZz,2,0,3,9
eRamZz,3,0,4,7
erAPjm,1,0,4,19
erAPjm,2,0,1,0
erAPjm,3,0,3,18
eRaPlx,1,0,4,3
eRaPlx,2,0,1,0
eRaPlx,3,0,0,0
erAqd3,1,0,4,6
erAqd3,2,0,2,12
erAqd3,3,0,1,5
eRaqP0,1,0,4,4
eRaqP0,2,0,1,1
eRaqP0,3,0,0,0
erAqQ3,1,NA,4,13
erAqQ3,2,0,4,11
erAqQ3,3,2,6,12
eRarLR,1,4,6,18
eRarLR,2,NA,NA,NA
eRarLR,3,NA,NA,NA
eRaROr,1,0,0,6
eRaROr,2,0,0,5
eRaROr,3,NA,0,4
erAY83,1,0,1,3
erAY83,2,0,1,0
erAY83,3,0,1,0
erAYGn,1,0,0,1
erAYGn,2,0,1,3
erAYGn,3,0,0,7
erAYjW,1,1,3,7
erAYjW,2,0,4,6
erAYjW,3,1,0,8
erAYkL,1,0,4,12
erAYkL,2,0,4,10
erAYkL,3,1,3,7
erAYNR,1,0,0,0
erAYNR,2,0,0,0
erAYNR,3,0,0,0
erAYw6,1,0,1,1
erAYw6,2,0,0,1
erAYw6,3,NA,NA,NA
erD0p3,1,0,3,7
erD0p3,2,NA,NA,NA
erD0p3,3,NA,NA,NA
erD0qN,1,0,0,3
erD0qN,2,0,0,2
erD0qN,3,0,0,2
erd837,1,0,0,1
erd837,2,0,0,0
erd837,3,0,1,0
erD90R,1,1,2,6
erD90R,2,2,0,5
erD90R,3,2,3,10
erDa6Z,1,0,6,14
erDa6Z,2,NA,NA,NA
erDa6Z,3,0,4,9
erDaxN,1,3,4,5
erDaxN,2,0,4,10
erDaxN,3,NA,NA,NA
erDD6P,1,0,1,0
erDD6P,2,3,4,8
erDD6P,3,NA,5,15
erDGER,1,0,4,11
erDGER,2,3,2,12
erDGER,3,0,4,3
erDjrm,1,0,2,2
erDjrm,2,0,0,1
erDjrm,3,0,0,0
erDkvm,1,0,0,0
erDkvm,2,0,0,0
erDkvm,3,0,0,2
erDRqL,1,0,4,10
erDRqL,2,0,3,2
erDRqL,3,0,3,12
erDwVN,1,0,4,0
erDwVN,2,0,3,4
erDwVN,3,0,5,11
erDypN,1,NA,2,1
erDypN,2,0,0,3
erDypN,3,3,5,8
erDyQM,1,0,0,0
erDyQM,2,0,0,0
erDyQM,3,0,1,0
erDzQ3,1,0,6,9
erDzQ3,2,0,4,5
erDzQ3,3,0,6,7
erGVGL,1,0,5,23
erGVGL,2,NA,NA,NA
erGVGL,3,NA,NA,NA
erGvMn,1,0,0,0
erGvMn,2,0,2,0
erGvMn,3,0,0,1
erGZ4L,1,0,5,12
erGZ4L,2,NA,NA,NA
erGZ4L,3,NA,NA,NA
erk6Am,1,1,5,13
erk6Am,2,1,2,12
erk6Am,3,0,2,14
erk6aW,1,0,5,7
erk6aW,2,0,4,9
erk6aW,3,NA,NA,NA
erk6bW,1,0,4,5
erk6bW,2,0,2,4
erk6bW,3,0,2,8
erk6NN,1,0,0,10
erk6NN,2,NA,NA,NA
erk6NN,3,NA,NA,NA
erk803,1,0,0,3
erk803,2,0,0,1
erk803,3,0,0,1
erk8dR,1,0,2,0
erk8dR,2,0,4,3
erk8dR,3,0,2,4
erk8gP,1,NA,0,0
erk8gP,2,NA,NA,NA
erk8gP,3,NA,NA,NA
erk8mR,1,0,0,5
erk8mR,2,0,1,9
erk8mR,3,0,2,4
erk8ym,1,0,2,11
erk8ym,2,0,1,15
erk8ym,3,0,3,9
eRKB1R,1,0,5,14
eRKB1R,2,0,5,13
eRKB1R,3,0,3,12
eRKB4k,1,0,3,8
eRKB4k,2,0,3,12
eRKB4k,3,0,4,7
eRKBBx,1,0,1,2
eRKBBx,2,0,1,1
eRKBBx,3,0,1,1
eRKBKl,1,0,2,7
eRKBKl,2,NA,4,7
eRKBKl,3,0,5,3
eRKBQz,1,0,0,0
eRKBQz,2,0,1,2
eRKBQz,3,0,1,0
eRKv81,1,1,4,14
eRKv81,2,0,3,21
eRKv81,3,0,1,15
eRKvpk,1,0,1,12
eRKvpk,2,0,3,8
eRKvpk,3,0,2,7
erky1Z,1,0,1,9
erky1Z,2,0,0,3
erky1Z,3,NA,NA,NA
erky5P,1,0,4,4
erky5P,2,NA,NA,NA
erky5P,3,NA,NA,NA
erkyGM,1,0,3,5
erkyGM,2,0,0,3
erkyGM,3,0,0,3
erkyOP,1,0,4,4
erkyOP,2,0,3,5
erkyOP,3,0,2,3
erkypW,1,0,2,1
erkypW,2,0,3,1
erkypW,3,0,4,0
erkyrP,1,0,1,8
erkyrP,2,0,4,1
erkyrP,3,NA,NA,NA
erkywm,1,0,4,5
erkywm,2,0,3,7
erkywm,3,0,3,6
ern0VM,1,1,1,10
ern0VM,2,2,2,17
ern0VM,3,1,3,9
ern1vM,1,0,0,0
ern1vM,2,0,0,0
ern1vM,3,0,0,0
ernEmm,1,0,3,17
ernEmm,2,0,3,22
ernEmm,3,0,5,18
ernoa3,1,0,1,2
ernoa3,2,0,1,1
ernoa3,3,0,1,1
ernoVn,1,0,0,4
ernoVn,2,0,0,8
ernoVn,3,0,0,2
ernRKR,1,0,5,14
ernRKR,2,0,4,11
ernRKR,3,0,4,19
ernRrm,1,0,6,15
ernRrm,2,0,6,7
ernRrm,3,0,4,9
ernRw6,1,0,1,21
ernRw6,2,0,4,19
ernRw6,3,0,3,11
ernRzL,1,0,5,10
ernRzL,2,0,3,10
ernRzL,3,0,6,7
ernVlW,1,0,3,7
ernVlW,2,0,6,7
ernVlW,3,0,6,18
ernVNm,1,0,6,16
ernVNm,2,0,1,15
ernVNm,3,2,0,14
ernVqW,1,0,5,10
ernVqW,2,0,5,11
ernVqW,3,0,4,9
ernVrR,1,0,1,4
ernVrR,2,1,0,2
ernVrR,3,0,1,9
ernvVP,1,NA,4,21
ernvVP,2,3,3,14
ernvVP,3,NA,NA,NA
ernW4P,1,0,0,6
ernW4P,2,0,0,4
ernW4P,3,0,0,5
ernW8Z,1,0,0,0
ernW8Z,2,NA,NA,NA
ernW8Z,3,NA,NA,NA
ernxd3,1,0,4,15
ernxd3,2,0,4,18
ernxd3,3,0,6,19
ernygZ,1,3,3,18
ernygZ,2,3,2,11
ernygZ,3,2,6,17
ernYr3,1,0,0,1
ernYr3,2,0,0,0
ernYr3,3,0,0,0
ernz6R,1,0,3,4
ernz6R,2,0,4,4
ernz6R,3,0,2,5
ernzQP,1,0,4,5
ernzQP,2,NA,NA,NA
ernzQP,3,NA,NA,NA
ernzW6,1,0,4,9
ernzW6,2,0,0,0
ernzW6,3,0,0,0
eRp34x,1,0,2,1
eRp34x,2,NA,NA,NA
eRp34x,3,NA,NA,NA
eRpdQr,1,0,0,2
eRpdQr,2,0,0,3
eRpdQr,3,0,2,2
eRpEb0,1,0,1,1
eRpEb0,2,0,3,2
eRpEb0,3,0,0,0
eRpEmz,1,0,0,0
eRpEmz,2,0,0,0
eRpEmz,3,0,0,0
eRpG8x,1,0,0,1
eRpG8x,2,0,1,0
eRpG8x,3,0,0,2
eRpGb1,1,0,1,1
eRpGb1,2,0,1,0
eRpGb1,3,0,1,1
eRpGDk,1,0,1,2
eRpGDk,2,0,0,0
eRpGDk,3,0,0,0
eRpGjQ,1,0,1,2
eRpGjQ,2,0,3,0
eRpGjQ,3,0,1,2
eRpGMl,1,0,4,1
eRpGMl,2,0,3,3
eRpGMl,3,0,4,2
eRpGOk,1,0,0,0
eRpGOk,2,0,1,0
eRpGOk,3,0,2,0
eRpGWx,1,0,0,1
eRpGWx,2,0,0,0
eRpGWx,3,0,0,0
eRpgyR,1,0,1,2
eRpgyR,2,NA,NA,NA
eRpgyR,3,0,1,2
eRplK1,1,0,0,0
eRplK1,2,0,0,0
eRplK1,3,0,0,0
eRpLmv,1,0,0,2
eRpLmv,2,0,1,2
eRpLmv,3,0,0,2
eRpmdl,1,0,5,3
eRpmdl,2,0,4,4
eRpmdl,3,0,1,0
eRpmJk,1,0,0,4
eRpmJk,2,0,0,3
eRpmJk,3,NA,NA,NA
erpMM7,1,0,1,3
erpMM7,2,0,2,1
erpMM7,3,NA,NA,NA
eRpMV0,1,2,3,16
eRpMV0,2,NA,NA,NA
eRpMV0,3,NA,NA,NA
eRpn69,1,1,4,8
eRpn69,2,0,6,14
eRpn69,3,1,5,18
eRpnq9,1,0,2,0
eRpnq9,2,0,2,0
eRpnq9,3,4,1,17
eRpPL9,1,1,2,11
eRpPL9,2,0,2,10
eRpPL9,3,2,0,9
eRQA60,1,0,6,17
eRQA60,2,0,5,19
eRQA60,3,0,5,24
eRQEw1,1,1,1,12
eRQEw1,2,0,1,15
eRQEw1,3,0,6,10
eRQoN9,1,0,3,5
eRQoN9,2,0,4,12
eRQoN9,3,0,2,2
eRQwlx,1,0,3,6
eRQwlx,2,0,2,10
eRQwlx,3,0,3,8
eRQwNQ,1,0,1,7
eRQwNQ,2,0,1,9
eRQwNQ,3,0,2,11
eRQwVv,1,0,3,15
eRQwVv,2,0,2,14
eRQwVv,3,1,5,11
eRQxL0,1,0,2,3
eRQxL0,2,NA,NA,NA
eRQxL0,3,0,4,24
eRQYJ9,1,0,0,1
eRQYJ9,2,0,0,1
eRQYJ9,3,0,0,1
eRQyml,1,0,0,0
eRQyml,2,NA,NA,NA
eRQyml,3,0,1,0
eRQzY9,1,0,1,1
eRQzY9,2,0,3,3
eRQzY9,3,0,2,2
eRv6nl,1,0,3,11
eRv6nl,2,NA,NA,NA
eRv6nl,3,0,6,9
eRvAGv,1,0,2,14
eRvAGv,2,0,1,15
eRvAGv,3,NA,3,20
eRvdpx,1,0,0,2
eRvdpx,2,0,1,0
eRvdpx,3,0,1,2
eRvwb1,1,0,4,0
eRvwb1,2,0,3,1
eRvwb1,3,0,2,0
eRvZy1,1,2,0,16
eRvZy1,2,NA,NA,NA
eRvZy1,3,3,3,15
eRyBZl,1,0,3,0
eRyBZl,2,0,1,0
eRyBZl,3,0,1,0
eRylk9,1,0,2,15
eRylk9,2,0,3,14
eRylk9,3,0,3,16
erzQ6e,1,0,0,5
erzQ6e,2,0,1,9
erzQ6e,3,0,1,13
eY345R,1,0,0,3
eY345R,2,0,0,2
eY345R,3,0,0,2
eY3DPz,1,0,3,6
eY3DPz,2,0,2,5
eY3DPz,3,0,1,6
eY3LNv,1,0,0,1
eY3LNv,2,0,0,1
eY3LNv,3,0,0,1
eY3oaZ,1,0,2,3
eY3oaZ,2,0,1,3
eY3oaZ,3,0,2,11
eY3OBN,1,0,0,6
eY3OBN,2,0,0,3
eY3OBN,3,0,0,3
eY3QGd,1,0,0,0
eY3QGd,2,0,0,1
eY3QGd,3,0,0,0
eY93am,1,0,0,0
eY93am,2,NA,NA,NA
eY93am,3,NA,NA,NA
eY93b9,1,0,3,15
eY93b9,2,NA,NA,NA
eY93b9,3,NA,NA,NA
eY95Ad,1,0,1,7
eY95Ad,2,0,3,7
eY95Ad,3,NA,NA,NA
eY95vz,1,0,1,4
eY95vz,2,0,2,2
eY95vz,3,NA,NA,NA
eY95ZR,1,0,1,2
eY95ZR,2,0,1,2
eY95ZR,3,NA,NA,NA
eY9k04,1,0,1,10
eY9k04,2,0,1,13
eY9k04,3,0,2,20
eYa8nZ,1,0,2,6
eYa8nZ,2,0,1,7
eYa8nZ,3,0,1,5
eYazAz,1,1,3,0
eYazAz,2,2,2,0
eYazAz,3,0,2,3
eYazme,1,0,0,11
eYazme,2,NA,NA,NA
eYazme,3,NA,NA,NA
eYkQxR,1,0,0,3
eYkQxR,2,0,1,6
eYkQxR,3,0,0,4
eYky54,1,0,3,11
eYky54,2,0,1,10
eYky54,3,0,3,12
eYv9Ed,1,0,3,15
eYv9Ed,2,0,4,16
eYv9Ed,3,0,1,16
eYva8Q,1,0,3,8
eYva8Q,2,0,0,8
eYva8Q,3,0,6,0
eYVdAv,1,0,2,4
eYVdAv,2,3,3,5
eYVdAv,3,3,2,4
eYVdGR,1,0,4,6
eYVdGR,2,0,3,6
eYVdGR,3,0,1,10
eYVdWQ,1,0,3,4
eYVdWQ,2,1,3,8
eYVdWQ,3,0,0,0
eYvL1Q,1,0,6,24
eYvL1Q,2,0,6,22
eYvL1Q,3,0,6,17
eYVLxm,1,NA,6,9
eYVLxm,2,0,5,15
eYVLxm,3,NA,NA,NA
eYVmxZ,1,1,6,19
eYVmxZ,2,2,4,20
eYVmxZ,3,2,3,19
eYvngz,1,0,5,23
eYvngz,2,NA,NA,NA
eYvngz,3,2,5,23
eYvnKd,1,2,1,14
eYvnKd,2,NA,NA,NA
eYvnKd,3,NA,NA,NA
eYVPq4,1,0,0,0
eYVPq4,2,NA,NA,NA
eYVPq4,3,0,3,0
eYVPW4,1,0,0,1
eYVPW4,2,0,0,1
eYVPW4,3,0,0,1
eYVqPz,1,0,0,0
eYVqPz,2,0,2,1
eYVqPz,3,0,1,0
eYvW34,1,0,0,0
eYvW34,2,0,1,0
eYvW34,3,0,0,0
eYvwRd,1,0,4,8
eYvwRd,2,0,2,9
eYvwRd,3,0,2,12
eYvYQJ,1,0,1,1
eYvYQJ,2,0,3,0
eYvYQJ,3,0,3,1
eYy0OZ,1,0,0,1
eYy0OZ,2,0,0,2
eYy0OZ,3,0,0,0
eYyGQ9,1,0,2,7
eYyGQ9,2,0,2,2
eYyGQ9,3,0,2,2
eYyJRN,1,0,1,2
eYyJRN,2,1,2,5
eYyJRN,3,0,0,3
eYylYv,1,0,0,7
eYylYv,2,NA,NA,NA
eYylYv,3,0,2,6
eYyMjd,1,NA,3,7
eYyMjd,2,0,3,8
eYyMjd,3,0,4,11
eYyMnR,1,0,4,1
eYyMnR,2,0,2,1
eYyMnR,3,0,3,0
eYyn1J,1,0,2,4
eYyn1J,2,0,0,0
eYyn1J,3,0,1,0
eYynd4,1,0,0,6
eYynd4,2,0,1,6
eYynd4,3,0,3,12
eYynjQ,1,0,0,0
eYynjQ,2,0,2,0
eYynjQ,3,0,2,4
eYyow4,1,0,0,12
eYyow4,2,0,2,6
eYyow4,3,0,0,3
eYywnZ,1,0,4,6
eYywnZ,2,0,5,3
eYywnZ,3,0,5,8
eYyz1R,1,0,1,4
eYyz1R,2,0,1,5
eYyz1R,3,0,1,2
eYyzGm,1,0,0,0
eYyzGm,2,0,0,0
eYyzGm,3,0,0,0
eYyZjZ,1,0,4,24
eYyZjZ,2,NA,2,22
eYyZjZ,3,NA,NA,NA
eYyZOd,1,0,3,5
eYyZOd,2,0,4,4
eYyZOd,3,0,4,2
eYyzp4,1,0,2,12
eYyzp4,2,0,3,12
eYyzp4,3,0,2,14
eYyzqd,1,0,3,0
eYyzqd,2,2,0,12
eYyzqd,3,0,1,0
ezD1Ba,1,0,2,1
ezD1Ba,2,0,0,0
ezD1Ba,3,0,1,4
ezD1L8,1,1,4,14
ezD1L8,2,0,3,9
ezD1L8,3,0,6,15
ezD54a,1,0,4,14
ezD54a,2,NA,NA,NA
ezD54a,3,NA,NA,NA
ezD5Nz,1,0,0,0
ezD5Nz,2,0,0,0
ezD5Nz,3,0,1,0
ezD5PN,1,0,0,0
ezD5PN,2,0,0,0
ezD5PN,3,0,0,0
ezD6a8,1,0,0,4
ezD6a8,2,0,0,4
ezD6a8,3,0,2,0
ezD6dm,1,0,4,7
ezD6dm,2,0,2,4
ezD6dm,3,0,2,4
ezD6QZ,1,0,0,9
ezD6QZ,2,NA,NA,NA
ezD6QZ,3,NA,NA,NA
ezDEp8,1,1,5,18
ezDEp8,2,NA,4,18
ezDEp8,3,0,2,18
ezDEWN,1,0,0,9
ezDEWN,2,0,0,11
ezDEWN,3,NA,NA,NA
ezDgxR,1,0,1,7
ezDgxR,2,0,1,11
ezDgxR,3,0,1,4
ezDM4z,1,0,0,0
ezDM4z,2,0,0,0
ezDM4z,3,0,0,0
ezDMBm,1,0,3,0
ezDMBm,2,0,0,0
ezDMBm,3,0,1,0
ezDMQZ,1,0,2,0
ezDMQZ,2,0,0,16
ezDMQZ,3,1,1,16
ezDozZ,1,0,0,1
ezDozZ,2,0,0,0
ezDozZ,3,0,0,3
ezDRb8,1,0,3,5
ezDRb8,2,0,2,8
ezDRb8,3,1,1,13
ezDvDa,1,0,0,2
ezDvDa,2,NA,NA,NA
ezDvDa,3,NA,NA,NA
ezDvER,1,1,3,18
ezDvER,2,0,4,18
ezDvER,3,NA,NA,NA
ezDvOa,1,0,4,7
ezDvOa,2,0,3,8
ezDvOa,3,0,4,10
ezDwkD,1,0,3,6
ezDwkD,2,0,2,4
ezDwkD,3,NA,NA,NA
ezDwLx,1,0,1,3
ezDwLx,2,0,3,4
ezDwLx,3,NA,NA,NA
ezDY4a,1,0,4,1
ezDY4a,2,0,3,0
ezDY4a,3,NA,NA,NA
ezDYdN,1,0,2,10
ezDYdN,2,NA,NA,NA
ezDYdN,3,0,1,6
ezDYJz,1,0,4,5
ezDYJz,2,0,3,12
ezDYJz,3,0,2,3
ezDYW8,1,0,0,11
ezDYW8,2,0,1,3
ezDYW8,3,0,1,8
ezjAKN,1,0,0,0
ezjAKN,2,0,0,0
ezjAKN,3,NA,NA,NA
ezjbMP,1,0,0,1
ezjbMP,2,0,0,0
ezjbMP,3,0,0,0
ezjdGZ,1,0,0,0
ezjdGZ,2,0,0,0
ezjdGZ,3,0,0,0
ezjdKx,1,0,0,2
ezjdKx,2,0,0,0
ezjdKx,3,0,0,0
ezjGJz,1,0,3,8
ezjGJz,2,0,3,8
ezjGJz,3,NA,NA,NA
ezjQoR,1,1,2,12
ezjQoR,2,0,0,1
ezjQoR,3,NA,NA,NA
ezjVGa,1,0,2,5
ezjVGa,2,0,4,11
ezjVGa,3,0,4,13
ezjwxd,1,0,0,2
ezjwxd,2,0,0,1
ezjwxd,3,0,0,0
ezjWYN,1,0,1,0
ezjWYN,2,0,1,0
ezjWYN,3,0,0,0
ezjzj8,1,0,3,12
ezjzj8,2,NA,NA,NA
ezjzj8,3,2,4,18
ezjZPR,1,0,0,0
ezjZPR,2,0,0,2
ezjZPR,3,0,0,3
ezjzV8,1,0,0,0
ezjzV8,2,0,0,0
ezjzV8,3,0,1,0
ezK10P,1,0,2,4
ezK10P,2,0,3,7
ezK10P,3,0,1,5
ezK15z,1,0,3,8
ezK15z,2,0,3,11
ezK15z,3,0,2,13
ezK19P,1,0,0,0
ezK19P,2,0,1,3
ezK19P,3,0,1,0
ezK1Am,1,0,1,2
ezK1Am,2,0,0,1
ezK1Am,3,0,0,2
ezK1EZ,1,0,6,14
ezK1EZ,2,0,4,5
ezK1EZ,3,0,4,5
ezK1j8,1,0,6,8
ezK1j8,2,0,1,6
ezK1j8,3,0,4,13
ezK1Ka,1,4,6,22
ezK1Ka,2,4,6,21
ezK1Ka,3,4,6,20
ezK1Ox,1,0,0,8
ezK1Ox,2,0,0,2
ezK1Ox,3,0,0,4
ezKnk8,1,0,2,14
ezKnk8,2,0,3,11
ezKnk8,3,NA,NA,NA
ezKnnN,1,0,1,6
ezKnnN,2,0,3,5
ezKnnN,3,0,2,9
ezKnOD,1,0,1,1
ezKnOD,2,0,0,1
ezKnOD,3,0,1,2
ezKnWz,1,0,0,7
ezKnWz,2,0,0,5
ezKnWz,3,NA,NA,NA
ezKRKN,1,0,0,0
ezKRKN,2,0,1,10
ezKRKN,3,NA,NA,NA
ezKRKz,1,0,4,13
ezKRKz,2,0,1,9
ezKRKz,3,NA,NA,NA
ezKRoN,1,0,3,1
ezKRoN,2,0,3,0
ezKRoN,3,NA,NA,NA
ezKRpP,1,0,3,1
ezKRpP,2,0,1,4
ezKRpP,3,0,3,9
ezKRpz,1,0,1,2
ezKRpz,2,0,4,4
ezKRpz,3,NA,NA,NA
ezn0gz,1,0,6,5
ezn0gz,2,NA,NA,NA
ezn0gz,3,NA,NA,NA
ezn1VZ,1,3,4,2
ezn1VZ,2,0,4,8
ezn1VZ,3,3,3,9
eznmdz,1,0,0,0
eznmdz,2,0,4,0
eznmdz,3,0,1,0
ezO0Zx,1,0,6,8
ezO0Zx,2,0,6,9
ezO0Zx,3,0,5,9
ezObWP,1,0,5,2
ezObWP,2,0,4,0
ezObWP,3,2,2,3
ezOg8x,1,0,3,9
ezOg8x,2,0,0,7
ezOg8x,3,NA,NA,NA
ezOgmN,1,0,0,0
ezOgmN,2,0,0,0
ezOgmN,3,0,0,0
ezOMg8,1,0,3,6
ezOMg8,2,0,4,7
ezOMg8,3,0,4,8
ezOvJN,1,0,4,2
ezOvJN,2,0,3,1
ezOvJN,3,0,1,0
ezOwpD,1,0,4,20
ezOwpD,2,0,3,0
ezOwpD,3,0,0,3
ezOww8,1,0,4,3
ezOww8,2,0,3,7
ezOww8,3,0,5,7
ezp3aR,1,0,6,3
ezp3aR,2,0,6,10
ezp3aR,3,0,0,6
ezp3gZ,1,0,0,0
ezp3gZ,2,0,0,1
ezp3gZ,3,0,0,1
ezp3KZ,1,0,1,0
ezp3KZ,2,0,0,0
ezp3KZ,3,0,0,0
ezp3pa,1,0,2,1
ezp3pa,2,NA,NA,NA
ezp3pa,3,NA,NA,NA
ezp498,1,0,1,1
ezp498,2,0,0,0
ezp498,3,0,0,2
ezp4B8,1,0,3,1
ezp4B8,2,0,1,1
ezp4B8,3,0,0,0
ezp4jZ,1,0,1,8
ezp4jZ,2,0,3,19
ezp4jZ,3,NA,NA,NA
ezp4ld,1,0,0,1
ezp4ld,2,0,0,2
ezp4ld,3,0,1,2
ezp4LD,1,2,4,13
ezp4LD,2,0,4,14
ezp4LD,3,NA,NA,NA
ezp4OR,1,0,0,0
ezp4OR,2,0,1,0
ezp4OR,3,0,0,0
ezp4Qx,1,0,0,9
ezp4Qx,2,NA,4,3
ezp4Qx,3,0,4,10
ezp4Wm,1,0,3,0
ezp4Wm,2,0,2,4
ezp4Wm,3,0,1,0
ezp5QP,1,0,0,2
ezp5QP,2,0,0,1
ezp5QP,3,NA,NA,NA
ezp64m,1,0,3,13
ezp64m,2,0,4,11
ezp64m,3,0,4,8
ezpAoN,1,NA,1,7
ezpAoN,2,NA,1,3
ezpAoN,3,0,1,2
ezpB4P,1,0,0,0
ezpB4P,2,0,0,1
ezpB4P,3,0,0,0
ezpBxx,1,2,6,19
ezpBxx,2,0,5,21
ezpBxx,3,0,6,24
ezpG0P,1,0,0,0
ezpG0P,2,0,1,0
ezpG0P,3,0,0,0
ezpLJ8,1,0,2,7
ezpLJ8,2,0,5,10
ezpLJ8,3,0,3,7
ezpLkN,1,0,5,5
ezpLkN,2,0,6,4
ezpLkN,3,0,3,3
ezpNKa,1,0,0,0
ezpNKa,2,0,3,1
ezpNKa,3,0,0,0
