"cow_no" "milk_date" "dfc" "yield"
109 2004-03-04 286 8156
109 2004-03-04 286 7626
109 2004-03-05 287 10060
109 2004-03-05 287 6360
109 2004-03-06 288 5599
109 2004-03-06 288 6729
109 2004-03-06 288 7465
109 2004-03-07 289 4799
109 2004-03-07 289 6898
109 2004-03-07 289 6580
109 2004-03-08 290 5028
109 2004-03-09 291 6325
109 2004-03-10 292 4561
109 2004-03-10 292 7880
109 2004-03-10 292 6439
109 2004-03-11 293 5608
109 2004-03-11 293 6776
109 2004-03-11 293 7687
109 2004-03-12 294 5252
109 2004-03-12 294 5615
109 2004-03-12 294 6164
109 2004-03-13 295 5660
109 2004-03-13 295 7224
109 2004-03-13 295 9501
109 2004-03-14 296 8447
109 2004-03-14 296 8786
109 2004-03-15 297 9495
109 2004-03-15 297 8365
109 2004-03-16 298 9171
109 2004-03-16 298 6247
109 2004-03-17 299 6257
109 2004-03-17 299 8091
109 2004-03-17 299 6800
109 2004-03-18 300 9075
109 2004-03-18 300 5543
109 2004-03-19 301 5682
109 2004-03-19 301 6503
109 2004-03-19 301 10609
109 2004-03-20 302 8108
109 2004-03-20 302 6585
109 2004-03-21 303 5390
109 2004-03-21 303 6617
109 2004-03-21 303 7582
109 2004-03-22 304 5086
109 2004-03-22 304 6669
109 2004-03-22 304 6116
109 2004-03-23 305 6795
109 2004-03-23 305 4727
109 2004-03-23 305 5620
109 2004-07-16 6 15548
109 2004-07-16 6 16646
109 2004-07-17 7 15688
109 2004-07-17 7 16366
109 2004-07-17 7 12962
109 2004-07-18 8 11488
109 2004-07-18 8 11456
109 2004-07-18 8 12100
109 2004-07-19 9 15078
109 2004-07-19 9 11426
109 2004-07-20 10 14470
109 2004-07-20 10 14135
109 2004-07-20 10 10757
109 2004-07-21 11 14154
109 2004-07-21 11 12306
109 2004-07-21 11 10437
109 2004-07-22 12 12822
109 2004-07-22 12 13208
109 2004-07-22 12 11569
109 2004-07-22 12 9717
109 2004-07-23 13 14503
109 2004-07-23 13 11798
109 2004-07-23 13 10079
109 2004-07-24 14 12133
109 2004-07-24 14 12107
109 2004-07-24 14 13309
109 2004-07-25 15 10137
109 2004-07-25 15 13003
109 2004-07-25 15 10659
109 2004-07-25 15 11886
109 2004-07-26 16 13729
109 2004-07-30 20 10669
109 2004-07-30 20 9576
109 2004-07-31 21 7847
109 2004-07-31 21 10991
109 2004-08-01 22 12426
109 2004-08-01 22 11987
109 2004-08-01 22 11972
109 2004-08-02 23 12422
109 2004-08-02 23 13591
109 2004-08-03 24 13973
109 2004-08-03 24 9906
109 2004-08-03 24 14653
109 2004-08-04 25 11643
109 2004-08-04 25 10624
109 2004-08-05 26 10473
109 2004-08-05 26 11862
109 2004-08-05 26 12524
109 2004-08-06 27 12177
109 2004-08-06 27 12957
109 2004-08-06 27 11971
109 2004-08-07 28 10784
109 2004-08-07 28 12425
109 2004-08-07 28 9419
109 2004-08-07 28 10535
109 2004-08-08 29 15295
109 2004-08-08 29 10495
109 2004-08-08 29 11242
109 2004-08-09 30 12326
109 2004-08-09 30 15185
109 2004-08-09 30 11450
109 2004-08-10 31 12165
109 2004-08-10 31 10717
109 2004-08-10 31 16584
109 2004-08-11 32 15062
109 2004-08-11 32 16970
109 2004-08-12 33 15520
109 2004-08-13 34 11172
109 2004-08-13 34 12707
109 2004-08-13 34 10372
109 2004-08-13 34 14073
109 2004-08-14 35 14158
109 2004-08-14 35 16390
109 2004-08-15 36 14506
109 2004-08-15 36 16635
109 2004-08-15 36 11700
109 2004-08-16 37 12101
109 2004-08-16 37 16804
109 2004-08-16 37 13843
109 2004-08-17 38 15651
109 2004-08-17 38 10769
109 2004-08-17 38 16868
109 2004-08-18 39 16213
109 2004-08-18 39 14350
109 2004-08-19 40 14580
109 2004-08-19 40 14817
109 2004-08-19 40 14226
109 2004-08-20 41 15843
109 2004-08-21 42 14989
109 2004-08-21 42 17070
109 2004-08-22 43 14310
109 2004-08-22 43 17831
109 2004-08-22 43 17759
109 2004-08-23 44 18211
109 2004-08-24 45 18743
109 2004-08-24 45 14096
109 2004-08-25 46 15304
109 2004-08-25 46 16876
109 2004-08-26 47 20168
109 2004-08-26 47 19839
109 2004-08-27 48 18111
109 2004-08-27 48 17732
109 2004-08-28 49 14375
109 2004-08-28 49 21220
109 2004-08-29 50 19307
109 2004-08-29 50 20518
109 2004-08-29 50 15494
109 2004-08-30 51 13730
109 2004-08-30 51 17398
109 2004-08-31 52 16693
109 2004-08-31 52 13870
109 2004-09-01 53 16612
109 2004-09-01 53 17195
109 2004-09-01 53 16966
109 2004-09-03 55 16947
109 2004-09-03 55 14823
109 2004-09-03 55 14502
109 2004-09-04 56 15838
109 2004-09-04 56 15495
109 2004-09-04 56 16495
109 2004-09-05 57 18110
109 2004-09-05 57 16402
109 2004-09-05 57 16449
109 2004-09-06 58 20329
109 2004-09-06 58 12261
109 2004-09-07 59 19416
109 2004-09-07 59 16239
109 2004-09-07 59 13408
109 2004-09-07 59 13262
109 2004-09-08 60 18364
109 2004-09-08 60 16022
109 2004-09-09 61 14236
109 2004-09-09 61 12386
109 2004-09-09 61 12763
109 2004-09-10 62 19027
109 2004-09-10 62 12772
109 2004-09-10 62 19450
109 2004-09-11 63 14128
109 2004-09-11 63 12530
109 2004-09-12 64 13122
109 2004-09-12 64 11778
109 2004-09-12 64 11970
109 2004-09-12 64 15211
109 2004-09-13 65 16411
109 2004-09-13 65 16095
109 2004-09-14 66 11701
109 2004-09-14 66 12889
109 2004-09-14 66 16493
109 2004-09-15 67 17685
109 2004-09-15 67 14866
109 2004-09-16 68 17753
109 2004-09-16 68 17859
109 2004-09-17 69 18411
109 2004-09-17 69 18420
109 2004-09-17 69 16452
109 2004-09-18 70 16064
109 2004-09-19 71 13294
109 2004-09-20 72 15299
109 2004-09-20 72 15110
109 2004-09-20 72 14127
109 2004-09-21 73 18485
109 2004-09-21 73 12213
109 2004-09-22 74 18496
109 2004-09-24 76 15362
109 2004-09-25 77 19901
109 2004-09-25 77 16620
109 2004-09-26 78 18473
109 2004-09-26 78 19281
109 2004-09-27 79 18482
109 2004-09-27 79 16159
109 2004-09-28 80 20231
109 2004-09-28 80 11728
109 2004-09-29 81 20160
109 2004-09-29 81 17470
109 2004-09-30 82 18085
109 2004-09-30 82 10702
109 2004-09-30 82 12613
109 2004-10-01 83 14988
109 2004-10-01 83 13108
109 2004-10-02 84 13864
109 2004-10-02 84 10306
109 2004-10-02 84 14568
109 2004-10-03 85 9160
109 2004-10-03 85 12745
109 2004-10-05 87 11418
109 2004-10-07 89 16622
109 2004-10-09 91 17801
109 2004-10-11 93 16329
109 2004-10-12 94 17305
109 2004-10-13 95 19396
109 2004-10-14 96 14362
109 2004-10-14 96 13242
109 2004-10-15 97 16730
109 2004-10-15 97 16116
109 2004-10-16 98 14105
109 2004-10-16 98 16175
109 2004-10-17 99 16423
109 2004-10-20 102 11273
109 2004-10-20 102 17965
109 2004-10-21 103 15487
109 2004-10-21 103 8647
109 2004-10-23 105 9859
109 2004-10-24 106 14484
109 2004-10-24 106 13421
109 2004-10-24 106 7436
109 2004-10-25 107 17734
109 2004-10-25 107 8275
109 2004-10-26 108 10984
109 2004-10-26 108 11112
109 2004-10-27 109 9054
109 2004-10-27 109 12673
109 2004-10-28 110 14738
109 2004-10-28 110 6505
109 2004-10-28 110 8205
109 2004-10-29 111 13093
109 2004-10-29 111 9031
109 2004-10-30 112 7743
109 2004-10-30 112 8937
109 2004-10-30 112 11450
109 2004-10-31 113 9309
109 2004-10-31 113 9457
109 2004-10-31 113 13993
109 2004-11-01 114 11509
109 2004-11-01 114 11174
109 2004-11-02 115 9729
109 2004-11-02 115 14651
109 2004-11-03 116 7546
109 2004-11-03 116 6512
109 2004-11-03 116 8344
109 2004-11-03 116 7763
109 2004-11-04 117 11873
109 2004-11-04 117 10105
109 2004-11-04 117 9217
109 2004-11-05 118 9300
109 2004-11-05 118 8981
109 2004-11-06 119 12965
109 2004-11-06 119 13006
109 2004-11-07 120 11996
109 2004-11-07 120 11045
109 2004-11-08 121 13942
109 2004-11-08 121 10302
109 2004-11-08 121 11273
109 2004-11-09 122 13583
109 2004-11-09 122 12410
109 2004-11-10 123 14282
109 2004-11-10 123 10196
109 2004-11-11 124 14076
109 2004-11-11 124 8864
109 2004-11-12 125 15168
109 2004-11-12 125 14017
109 2004-11-14 127 6738
109 2004-11-14 127 13600
109 2004-11-15 128 9478
1095 2004-02-12 7 14993
1095 2004-02-13 8 10413
1095 2004-02-13 8 13107
1095 2004-02-14 9 13975
1095 2004-02-15 10 18024
1095 2004-02-15 10 14084
1095 2004-02-16 11 11328
1095 2004-02-16 11 10899
1095 2004-02-17 12 15887
1095 2004-02-17 12 16530
1095 2004-02-17 12 14617
1095 2004-02-18 13 15257
1095 2004-02-18 13 16177
1095 2004-02-19 14 14418
1095 2004-02-19 14 17026
1095 2004-02-19 14 17016
1095 2004-02-21 16 15407
1095 2004-02-23 18 19925
1095 2004-02-23 18 13205
1095 2004-02-24 19 17822
1095 2004-02-24 19 15028
1095 2004-02-25 20 20673
1095 2004-02-25 20 14052
1095 2004-02-26 21 19075
1095 2004-02-26 21 15435
1095 2004-02-27 22 21475
1095 2004-02-28 23 14249
1095 2004-02-28 23 18211
1095 2004-03-01 25 14974
1095 2004-03-02 26 18086
1095 2004-03-02 26 13797
1095 2004-03-03 27 16092
1095 2004-03-03 27 15336
1095 2004-03-03 27 17502
1095 2004-03-04 28 21217
1095 2004-03-04 28 16546
1095 2004-03-05 29 21054
1095 2004-03-05 29 18563
1095 2004-03-06 30 22107
1095 2004-03-06 30 17029
1095 2004-03-07 31 23916
1095 2004-03-08 32 19960
1095 2004-03-09 33 23508
1095 2004-03-09 33 22243
1095 2004-03-10 34 24391
1095 2004-03-11 35 19923
1095 2004-03-11 35 24483
1095 2004-03-12 36 20296
1095 2004-03-13 37 18136
1095 2004-03-14 38 20143
1095 2004-03-14 38 23928
1095 2004-03-16 40 23135
1095 2004-03-16 40 23618
1095 2004-03-16 40 17212
1095 2004-03-17 41 23344
1095 2004-03-17 41 20865
1095 2004-03-18 42 24400
1095 2004-03-19 43 19878
1095 2004-03-19 43 23680
1095 2004-03-20 44 18436
1095 2004-03-24 48 19394
1095 2004-03-26 50 20940
1095 2004-03-26 50 18788
1095 2004-03-27 51 25564
1095 2004-03-27 51 17230
1095 2004-03-28 52 24479
1095 2004-03-28 52 14770
1095 2004-03-29 53 19790
1095 2004-03-30 54 19068
1095 2004-03-31 55 11902
1095 2004-03-31 55 17339
1095 2004-04-01 56 22990
1095 2004-04-01 56 11729
1095 2004-04-02 57 17594
1095 2004-04-02 57 15253
1095 2004-04-02 57 20416
1095 2004-04-03 58 17474
1095 2004-04-03 58 19721
1095 2004-04-03 58 16345
1095 2004-04-04 59 13284
1095 2004-04-04 59 17407
1095 2004-04-04 59 18545
1095 2004-04-05 60 25492
1095 2004-04-05 60 17523
1095 2004-04-06 61 18086
1095 2004-04-06 61 20304
1095 2004-04-07 62 20216
1095 2004-04-07 62 20917
1095 2004-04-10 65 18528
1095 2004-04-12 67 25374
1095 2004-04-15 70 19562
1095 2004-04-16 71 21434
1095 2004-04-16 71 19888
1095 2004-04-16 71 15118
1095 2004-04-17 72 20769
1095 2004-04-17 72 19299
1095 2004-04-18 73 23604
1095 2004-04-18 73 17005
1095 2004-04-19 74 23284
1095 2004-04-19 74 16580
1095 2004-04-19 74 14475
1095 2004-04-20 75 16067
1095 2004-04-20 75 12619
1095 2004-04-21 76 19322
1095 2004-04-22 77 19305
1095 2004-04-22 77 19744
1095 2004-04-22 77 18070
1095 2004-04-23 78 26732
1095 2004-04-23 78 21048
1095 2004-04-24 79 14707
1095 2004-04-24 79 18844
1095 2004-04-25 80 17363
1095 2004-04-25 80 21860
1095 2004-04-26 81 17104
1095 2004-04-27 82 18424
1095 2004-04-27 82 20702
1095 2004-04-28 83 23712
1095 2004-04-28 83 19508
1095 2004-04-29 84 23479
1095 2004-04-29 84 19879
1095 2004-04-30 85 23555
1095 2004-04-30 85 15366
1095 2004-05-01 86 16972
1095 2004-05-01 86 24626
1095 2004-05-01 86 19195
1095 2004-05-02 87 22198
1095 2004-05-02 87 21105
1095 2004-05-03 88 27438
1095 2004-05-04 89 16988
1095 2004-05-04 89 17429
1095 2004-05-04 89 15006
1095 2004-05-05 90 16184
1095 2004-05-05 90 20321
1095 2004-05-06 91 18726
1095 2004-05-06 91 19389
1095 2004-05-06 91 15683
1095 2004-05-07 92 16912
1095 2004-05-08 93 21410
1095 2004-05-08 93 19378
1095 2004-05-08 93 15054
1095 2004-05-09 94 20699
1095 2004-05-10 95 21605
1095 2004-05-11 96 12709
1095 2004-05-11 96 22278
1095 2004-05-12 97 20676
1095 2004-05-12 97 22203
1095 2004-05-12 97 19260
1095 2004-05-13 98 23587
1095 2004-05-14 99 21531
1095 2004-05-14 99 18902
1095 2004-05-15 100 22180
1095 2004-05-15 100 23374
1095 2004-05-17 102 21933
1095 2004-05-18 103 21422
1095 2004-05-18 103 19387
1095 2004-05-19 104 15013
1095 2004-05-20 105 21758
1095 2004-05-21 106 18473
1095 2004-05-22 107 17677
1095 2004-05-22 107 19836
1095 2004-05-22 107 20699
1095 2004-05-23 108 20904
1095 2004-05-23 108 12377
1095 2004-05-24 109 15606
1095 2004-05-24 109 23086
1095 2004-05-25 110 19282
1095 2004-05-25 110 20310
1095 2004-05-26 111 19853
1095 2004-05-26 111 21923
1095 2004-05-26 111 18864
1095 2004-05-27 112 24512
1095 2004-05-28 113 19379
1095 2004-05-28 113 23730
1095 2004-05-28 113 14076
1095 2004-05-29 114 14385
1095 2004-05-29 114 17677
1095 2004-05-29 114 13349
1095 2004-05-30 115 21386
1095 2004-05-30 115 18835
1095 2004-05-31 116 25467
1095 2004-06-01 117 17292
1095 2004-06-02 118 26163
1095 2004-06-03 119 23673
1095 2004-06-03 119 23782
1095 2004-06-04 120 18290
1095 2004-06-04 120 20533
1095 2004-06-04 120 18521
1095 2004-06-05 121 20970
1095 2004-06-05 121 15932
1095 2004-06-06 122 20260
1095 2004-06-06 122 16550
1095 2004-06-09 125 16720
1095 2004-06-10 126 18559
1095 2004-06-10 126 15041
1095 2004-06-12 128 25771
1095 2004-06-13 129 19308
1095 2004-06-13 129 22811
1095 2004-06-14 130 17683
1095 2004-06-14 130 21537
1095 2004-06-15 131 21334
1095 2004-06-15 131 21337
1095 2004-06-16 132 16376
1095 2004-06-16 132 17214
1095 2004-06-17 133 19046
1095 2004-06-17 133 21303
1095 2004-06-18 134 17074
1095 2004-06-18 134 19142
1095 2004-06-19 135 17584
1095 2004-06-19 135 19432
1095 2004-06-19 135 15334
1095 2004-06-20 136 21101
1095 2004-06-20 136 16691
1095 2004-06-21 137 24322
1095 2004-06-21 137 15858
1095 2004-06-23 139 20724
1095 2004-06-23 139 19375
1095 2004-06-25 141 19943
1095 2004-06-25 141 18569
1095 2004-06-26 142 17659
1095 2004-06-26 142 20485
1095 2004-06-26 142 13022
1095 2004-06-27 143 24786
1095 2004-06-27 143 16634
1095 2004-06-29 145 18759
1095 2004-06-29 145 23884
1095 2004-06-30 146 24896
1095 2004-06-30 146 17065
1095 2004-07-02 148 16294
1095 2004-07-02 148 22647
1095 2004-07-03 149 13132
1095 2004-07-03 149 20716
1095 2004-07-03 149 15129
1095 2004-07-04 150 22275
1095 2004-07-04 150 16684
1095 2004-07-06 152 14645
1095 2004-07-06 152 23805
1095 2004-07-07 153 17101
1095 2004-07-07 153 20069
1095 2004-07-08 154 17095
1095 2004-07-08 154 20725
1095 2004-07-09 155 15986
1095 2004-07-09 155 25111
1095 2004-07-10 156 16905
1095 2004-07-10 156 22985
1095 2004-07-12 158 14753
1095 2004-07-12 158 17348
1095 2004-07-12 158 12950
1095 2004-07-13 159 21989
1095 2004-07-14 160 16533
1095 2004-07-14 160 20427
1095 2004-07-15 161 18112
1095 2004-07-15 161 22642
1095 2004-07-15 161 13491
1095 2004-07-16 162 19444
1095 2004-07-16 162 16982
1095 2004-07-17 163 20309
1095 2004-07-17 163 15132
1095 2004-07-18 164 16085
1095 2004-07-18 164 17162
1095 2004-07-20 166 17199
1095 2004-07-20 166 17856
1095 2004-07-21 167 16512
1095 2004-07-21 167 19879
1095 2004-07-22 168 16765
1095 2004-07-22 168 21624
1095 2004-07-23 169 15515
1095 2004-07-23 169 21223
1095 2004-07-23 169 13577
1095 2004-07-24 170 22222
1095 2004-07-24 170 15587
1095 2004-07-25 171 22036
1095 2004-07-26 172 18693
1095 2004-07-26 172 22469
1095 2004-07-26 172 9774
1095 2004-07-27 173 20464
1095 2004-07-27 173 16726
1095 2004-07-28 174 18710
1095 2004-08-01 178 21691
1095 2004-08-01 178 13813
1095 2004-08-02 179 19240
1095 2004-08-03 180 17611
1095 2004-08-03 180 23336
1095 2004-08-04 181 22950
1095 2004-08-04 181 14046
1095 2004-08-05 182 20816
1095 2004-08-06 183 22151
1095 2004-08-07 184 13939
1095 2004-08-07 184 16550
1095 2004-08-08 185 14962
1095 2004-08-08 185 22158
1095 2004-08-09 186 19820
1095 2004-08-10 187 17210
1095 2004-08-10 187 22381
1095 2004-08-11 188 20420
1095 2004-08-12 189 18177
1095 2004-08-12 189 16223
1095 2004-08-14 191 17705
1095 2004-08-14 191 17147
1095 2004-08-15 192 20721
1095 2004-08-16 193 13413
1095 2004-08-17 194 19264
1095 2004-08-18 195 24033
1095 2004-08-19 196 12851
1095 2004-08-19 196 19187
1095 2004-09-08 216 8881
1095 2004-09-09 217 16096
1095 2004-09-13 221 7195
1095 2004-09-14 222 11909
1095 2004-09-15 223 7527
1095 2004-09-16 224 12011
1095 2004-09-17 225 11307
1095 2004-09-19 227 10804
1095 2004-09-19 227 10784
1095 2004-09-20 228 8888
1095 2004-09-21 229 10598
1095 2004-09-24 232 8857
1095 2004-09-25 233 12894
1095 2004-09-26 234 11523
1095 2004-09-27 235 9737
1095 2004-10-01 239 6290
1095 2004-10-02 240 14791
1095 2004-10-03 241 11898
1095 2004-10-05 243 9917
1095 2004-10-05 243 13248
1095 2004-10-06 244 8349
1095 2004-10-06 244 11657
1095 2004-10-07 245 8312
1095 2004-10-07 245 13895
1095 2004-10-08 246 5938
1095 2004-10-09 247 9582
1095 2004-10-10 248 9514
1095 2004-10-10 248 11596
1095 2004-10-11 249 7525
1095 2004-10-11 249 11909
1095 2004-10-12 250 8871
1095 2004-10-12 250 11216
1095 2004-10-13 251 10152
1095 2004-10-13 251 7254
1095 2004-10-14 252 9151
1095 2004-10-15 253 9373
1095 2004-10-15 253 8759
1095 2004-10-16 254 8451
1095 2004-10-16 254 14388
1095 2004-10-17 255 8174
1095 2004-10-17 255 11323
1095 2004-10-18 256 5003
1095 2004-10-18 256 10196
1095 2004-10-18 256 4800
1095 2004-10-19 257 11864
1095 2004-10-19 257 6569
1095 2004-10-20 258 7765
1095 2004-10-20 258 10771
1095 2004-10-20 258 7170
1095 2004-10-21 259 13076
1095 2004-10-21 259 7851
1095 2004-10-23 261 7316
1095 2004-10-23 261 14794
1095 2004-10-24 262 13047
1095 2004-10-24 262 7279
1095 2004-10-26 264 9093
1095 2004-10-26 264 13383
1095 2004-10-27 265 12070
1095 2004-10-27 265 8015
1095 2004-10-28 266 12901
1095 2004-10-29 267 8360
1095 2004-10-29 267 11989
1095 2004-10-30 268 7221
1095 2004-10-30 268 10532
1095 2004-10-30 268 7231
1095 2004-10-31 269 12620
1095 2004-10-31 269 7724
1095 2004-11-01 270 5229
1095 2004-11-02 271 6936
1095 2004-11-02 271 10862
1095 2004-11-03 272 10105
1095 2004-11-03 272 6957
1095 2004-11-04 273 8838
1095 2004-11-05 274 6341
1095 2004-11-06 275 7882
1095 2004-11-06 275 7465
1095 2004-11-06 275 7542
1095 2004-11-08 277 11856
1095 2004-11-08 277 8291
1095 2004-11-09 278 12887
1095 2004-11-10 279 10853
1095 2004-11-10 279 10186
1095 2004-11-10 279 7486
1095 2004-11-11 280 10335
1095 2004-11-11 280 8027
1095 2004-11-12 281 11969
1095 2004-11-12 281 7417
1095 2004-11-13 282 12345
1095 2004-11-13 282 6627
1095 2004-11-14 283 13376
1095 2004-11-15 284 6839
1095 2004-11-16 285 11314
1095 2004-11-16 285 5002
1095 2004-11-17 286 13533
1095 2004-11-17 286 6049
1095 2004-11-18 287 12912
1095 2004-11-18 287 7687
1095 2004-11-19 288 11209
1095 2004-11-20 289 8064
1095 2004-11-20 289 8738
1095 2004-11-21 290 8351
1095 2004-11-21 290 9827
1095 2004-11-21 290 5459
1095 2004-11-22 291 7628
1095 2004-11-22 291 11970
1095 2004-11-23 292 5857
1095 2004-11-24 293 9539
1095 2004-11-26 295 8434
1095 2004-11-26 295 4848
1095 2004-11-27 296 8022
1095 2004-11-28 297 9389
1095 2004-11-28 297 7984
1095 2004-11-29 298 10344
1106 2004-05-03 5 12424
1106 2004-05-03 5 5764
1106 2004-05-03 5 6189
1106 2004-05-04 6 7563
1106 2004-05-05 7 11350
1106 2004-05-05 7 9447
1106 2004-05-05 7 9806
1106 2004-05-06 8 7258
1106 2004-05-06 8 9441
1106 2004-05-06 8 9608
1106 2004-05-07 9 11742
1106 2004-05-07 9 9981
1106 2004-05-07 9 11472
1106 2004-05-08 10 13657
1106 2004-05-08 10 9378
1106 2004-05-09 11 8979
1106 2004-05-09 11 8617
1106 2004-05-09 11 11958
1106 2004-05-10 12 11577
1106 2004-05-10 12 9658
1106 2004-05-11 13 10692
1106 2004-05-11 13 11578
1106 2004-05-12 14 10007
1106 2004-05-12 14 11877
1106 2004-05-13 15 10739
1106 2004-05-13 15 10276
1106 2004-05-13 15 12233
1106 2004-05-14 16 11802
1106 2004-05-14 16 10463
1106 2004-05-14 16 11158
1106 2004-05-15 17 11226
1106 2004-05-16 18 11270
1106 2004-05-17 19 14018
1106 2004-05-17 19 11147
1106 2004-05-17 19 12683
1106 2004-05-18 20 11855
1106 2004-05-19 21 14728
1106 2004-05-19 21 12750
1106 2004-05-19 21 13771
1106 2004-05-20 22 13523
1106 2004-05-20 22 12585
1106 2004-05-20 22 14845
1106 2004-05-21 23 10614
1106 2004-05-21 23 13973
1106 2004-05-22 24 12504
1106 2004-05-22 24 12460
1106 2004-05-22 24 11303
1106 2004-05-23 25 10258
1106 2004-05-23 25 9355
1106 2004-05-23 25 13818
1106 2004-05-24 26 10345
1106 2004-05-24 26 10265
1106 2004-05-24 26 11779
1106 2004-05-25 27 13189
1106 2004-05-25 27 9681
1106 2004-05-25 27 12065
1106 2004-05-26 28 12408
1106 2004-05-26 28 9621
1106 2004-05-26 28 13414
1106 2004-05-26 28 10557
1106 2004-05-27 29 13074
1106 2004-05-27 29 8971
1106 2004-05-27 29 11820
1106 2004-05-28 30 14298
1106 2004-05-28 30 13654
1106 2004-05-29 31 11405
1106 2004-05-31 33 14517
1106 2004-06-01 34 14552
1106 2004-06-01 34 13967
1106 2004-06-02 35 14113
1106 2004-06-02 35 17718
1106 2004-06-03 36 13847
1106 2004-06-03 36 17632
1106 2004-06-04 37 13053
1106 2004-06-04 37 14330
1106 2004-06-04 37 14135
1106 2004-06-05 38 21396
1106 2004-06-07 40 10853
1106 2004-06-07 40 20853
1106 2004-06-08 41 19201
1106 2004-06-09 42 15092
1106 2004-06-10 43 11477
1106 2004-06-11 44 8723
1106 2004-06-11 44 14083
1106 2004-06-12 45 12654
1106 2004-06-12 45 9276
1106 2004-06-12 45 11376
1106 2004-06-13 46 12500
1106 2004-06-14 47 12125
1106 2004-06-15 48 12119
1106 2004-06-15 48 10009
1106 2004-06-16 49 8740
1106 2004-06-16 49 14384
1106 2004-06-16 49 7567
1106 2004-06-17 50 13079
1106 2004-06-17 50 12542
1106 2004-06-18 51 9628
1106 2004-06-18 51 10706
1106 2004-06-18 51 12692
1106 2004-06-19 52 9540
1106 2004-06-20 53 15053
1106 2004-06-20 53 13153
1106 2004-06-21 54 14794
1106 2004-06-23 56 9941
1106 2004-06-23 56 12664
1106 2004-06-23 56 9593
1106 2004-06-25 58 10220
1106 2004-06-26 59 11050
1106 2004-06-26 59 11162
1106 2004-06-27 60 8120
1106 2004-06-27 60 11631
1106 2004-06-27 60 8539
1106 2004-06-28 61 11609
1106 2004-06-28 61 8555
1106 2004-06-29 62 9255
1106 2004-06-29 62 11780
1106 2004-06-30 63 16988
1106 2004-07-04 67 13026
1106 2004-07-04 67 6889
1106 2004-07-04 67 7702
1106 2004-07-05 68 10182
1106 2004-07-06 69 6844
1106 2004-07-06 69 6290
1106 2004-07-06 69 7145
1106 2004-07-06 69 7327
1106 2004-07-07 70 5588
1106 2004-07-07 70 9071
1106 2004-07-11 74 7012
1106 2004-07-11 74 8833
1106 2004-07-11 74 6741
1106 2004-07-12 75 6860
1106 2004-07-12 75 6216
1106 2004-07-12 75 8350
1106 2004-07-12 75 7445
1106 2004-07-13 76 7060
1106 2004-07-14 77 7951
1106 2004-07-14 77 6985
1106 2004-07-15 78 8196
1106 2004-07-16 79 8158
1106 2004-07-17 80 6776
1106 2004-07-18 81 8363
1106 2004-07-19 82 6977
1106 2004-07-19 82 7064
1106 2004-07-20 83 12641
1106 2004-07-21 84 7191
1106 2004-07-21 84 8269
1106 2004-07-21 84 8878
1106 2004-07-22 85 9124
1106 2004-07-22 85 8070
1106 2004-07-23 86 7760
1106 2004-07-23 86 7473
1106 2004-07-23 86 7836
1106 2004-07-24 87 8191
1106 2004-07-24 87 8309
1106 2004-07-24 87 7078
1106 2004-07-24 87 6313
1106 2004-07-25 88 10960
1106 2004-07-26 89 8600
1106 2004-07-26 89 7632
1106 2004-07-26 89 8801
1106 2004-07-26 89 6877
1106 2004-07-27 90 9250
1106 2004-07-27 90 6465
1106 2004-07-27 90 7520
1106 2004-07-28 91 6828
1106 2004-07-28 91 9398
1106 2004-07-28 91 7435
1106 2004-07-29 92 9672
1106 2004-07-29 92 11640
1106 2004-07-29 92 8012
1106 2004-07-30 93 8044
1106 2004-07-30 93 8855
1106 2004-07-30 93 5267
1106 2004-07-31 94 8972
1106 2004-07-31 94 8942
1106 2004-08-01 95 7439
1106 2004-08-01 95 6955
1106 2004-08-01 95 10780
1106 2004-08-02 96 8252
1106 2004-08-02 96 8952
1106 2004-08-02 96 8211
1106 2004-08-03 97 8156
1106 2004-08-03 97 6825
1106 2004-08-03 97 8508
1106 2004-08-03 97 5988
1106 2004-08-05 99 11311
1106 2004-08-05 99 6975
1106 2004-08-05 99 9928
1106 2004-08-06 100 8491
1106 2004-08-06 100 7014
1106 2004-08-06 100 11619
1106 2004-08-07 101 9094
1106 2004-08-07 101 8208
1106 2004-08-08 102 9909
1106 2004-08-08 102 9908
1106 2004-08-10 104 11952
1106 2004-08-10 104 9481
1106 2004-08-11 105 13610
1106 2004-08-11 105 7961
1106 2004-08-11 105 7552
1106 2004-08-13 107 12777
1106 2004-09-01 126 8232
1106 2004-09-03 128 7199
1106 2004-09-05 130 5902
1106 2004-09-08 133 8368
1106 2004-09-09 134 6989
1106 2004-09-11 136 6729
1106 2004-09-18 143 5473
1106 2004-09-18 143 7040
1106 2004-09-19 144 7182
1106 2004-09-19 144 5827
1106 2004-09-19 144 7127
1106 2004-09-20 145 5733
1106 2004-09-21 146 8016
1106 2004-09-22 147 7479
1106 2004-09-22 147 5908
1106 2004-09-22 147 7082
1106 2004-09-23 148 6652
1106 2004-09-25 150 7606
1106 2004-09-25 150 9607
1106 2004-09-25 150 7646
1106 2004-09-26 151 7009
1106 2004-09-26 151 5898
1106 2004-09-27 152 6871
1106 2004-09-29 154 6271
1106 2004-09-29 154 6792
1106 2004-09-29 154 7506
1106 2004-09-30 155 7144
1106 2004-09-30 155 7039
1106 2004-10-01 156 8524
1106 2004-10-01 156 6820
1106 2004-10-01 156 6898
1106 2004-10-03 158 11331
